# qx_over_a qy_over_b Re_chi Im_chi
# num_k=200, num_q=100, n_orb=8, kT=0.001, mu=0.06, omega=0.0, eta=0.002, n_processes=80
-4.8790912652818186e-01 -4.0218820977305725e-01 1.1613684745911721e+01 1.4696652153070195e-05
-4.8790912652818186e-01 -3.9213350452873080e-01 1.1623395988379373e+01 1.4394571676822476e-05
-4.8790912652818186e-01 -3.8207879928440436e-01 1.1634095348748565e+01 1.4085097269490483e-05
-4.8790912652818186e-01 -3.7202409404007797e-01 1.1645797424064360e+01 1.3770861114779804e-05
-4.8790912652818186e-01 -3.6196938879575147e-01 1.1658517677312666e+01 1.3454241858013609e-05
-4.8790912652818186e-01 -3.5191468355142508e-01 1.1672272444155309e+01 1.3137374526063084e-05
-4.8790912652818186e-01 -3.4185997830709863e-01 1.1687078927565565e+01 1.2822159257967855e-05
-4.8790912652818186e-01 -3.3180527306277219e-01 1.1702955176790375e+01 1.2510270360220215e-05
-4.8790912652818186e-01 -3.2175056781844580e-01 1.1719920046191262e+01 1.2203166583482577e-05
-4.8790912652818186e-01 -3.1169586257411935e-01 1.1737993128271464e+01 1.1902102986029097e-05
-4.8790912652818186e-01 -3.0164115732979291e-01 1.1757194653553096e+01 1.1608144359001420e-05
-4.8790912652818186e-01 -2.9158645208546646e-01 1.1777545347846463e+01 1.1322179939375741e-05
-4.8790912652818186e-01 -2.8153174684114002e-01 1.1799066234727213e+01 1.1044939005570011e-05
-4.8790912652818186e-01 -2.7147704159681363e-01 1.1821778367542413e+01 1.0777006908062357e-05
-4.8790912652818186e-01 -2.6142233635248718e-01 1.1845702470784152e+01 1.0518841104786516e-05
-4.8790912652818186e-01 -2.5136763110816074e-01 1.1870858464930155e+01 1.0270786824540584e-05
-4.8790912652818186e-01 -2.4131292586383432e-01 1.1897264841516598e+01 1.0033092053222735e-05
-4.8790912652818186e-01 -2.3125822061950788e-01 1.1924937845879098e+01 9.8059216141311955e-06
-4.8790912652818186e-01 -2.2120351537518143e-01 1.1953890413206921e+01 9.5893701869574302e-06
-4.8790912652818186e-01 -2.1114881013085501e-01 1.1984130788805420e+01 9.3834741749089931e-06
-4.8790912652818186e-01 -2.0109410488652857e-01 1.2015660745280710e+01 9.1882223840451649e-06
-4.8790912652818186e-01 -1.9103939964220218e-01 1.2048473287449518e+01 9.0035655220791965e-06
-4.8790912652818186e-01 -1.8098469439787573e-01 1.2082549710257636e+01 8.8294245566234538e-06
-4.8790912652818186e-01 -1.7092998915354929e-01 1.2117855846897339e+01 8.6656979961771627e-06
-4.8790912652818186e-01 -1.6087528390922284e-01 1.2154337316388563e+01 8.5122681723632483e-06
-4.8790912652818186e-01 -1.5082057866489645e-01 1.2191913557940458e+01 8.3690066106163570e-06
-4.8790912652818186e-01 -1.4076587342057001e-01 1.2230470434409577e+01 8.2357785802696883e-06
-4.8790912652818186e-01 -1.3071116817624356e-01 1.2269851218343398e+01 8.1124469149305861e-06
-4.8790912652818186e-01 -1.2065646293191713e-01 1.2309845872998933e+01 7.9988751908683043e-06
-4.8790912652818186e-01 -1.1060175768759069e-01 1.2350178755627198e+01 7.8949303467269789e-06
-4.8790912652818186e-01 -1.0054705244326431e-01 1.2390495268431032e+01 7.8004848216999169e-06
-4.8790912652818186e-01 -9.0492347198937867e-02 1.2430348643968523e+01 7.7154182828465610e-06
-4.8790912652818186e-01 -8.0437641954611422e-02 1.2469189041656151e+01 7.6396190051267711e-06
-4.8790912652818186e-01 -7.0382936710284977e-02 1.2506358429138077e+01 7.5729849612036878e-06
-4.8790912652818186e-01 -6.0328231465958525e-02 1.2541096075006298e+01 7.5154246709274740e-06
-4.8790912652818186e-01 -5.0273526221632080e-02 1.2572560192217525e+01 7.4668578542625229e-06
-4.8790912652818186e-01 -4.0218820977305711e-02 1.2599870064579999e+01 7.4272159250217347e-06
-4.8790912652818186e-01 -3.0164115732979262e-02 1.2622168396564174e+01 7.3964423572765379e-06
-4.8790912652818186e-01 -2.0109410488652817e-02 1.2638695632504193e+01 7.3744929503798523e-06
-4.8790912652818186e-01 -1.0054705244326374e-02 1.2648860465967442e+01 7.3613360139647191e-06
-4.8790912652818186e-01 7.1065644079062674e-17 1.2652290882764552e+01 7.3569524886394231e-06
-4.8790912652818186e-01 1.0054705244326445e-02 1.2648860465967447e+01 7.3613360139680911e-06
-4.8790912652818186e-01 2.0109410488652890e-02 1.2638695632504199e+01 7.3744929503815734e-06
-4.8790912652818186e-01 3.0164115732979335e-02 1.2622168396564168e+01 7.3964423572700056e-06
-4.8790912652818186e-01 4.0218820977305780e-02 1.2599870064579996e+01 7.4272159250274946e-06
-4.8790912652818186e-01 5.0273526221632225e-02 1.2572560192217521e+01 7.4668578542633140e-06
-4.8790912652818186e-01 6.0328231465958670e-02 1.2541096075006289e+01 7.5154246709361484e-06
-4.8790912652818186e-01 7.0382936710285046e-02 1.2506358429138084e+01 7.5729849612027866e-06
-4.8790912652818186e-01 8.0437641954611491e-02 1.2469189041656152e+01 7.6396190051294054e-06
-4.8790912652818186e-01 9.0492347198937936e-02 1.2430348643968527e+01 7.7154182828438031e-06
-4.8790912652818186e-01 1.0054705244326438e-01 1.2390495268431017e+01 7.8004848217076469e-06
-4.8790912652818186e-01 1.1060175768759083e-01 1.2350178755627189e+01 7.8949303467265859e-06
-4.8790912652818186e-01 1.2065646293191720e-01 1.2309845872998929e+01 7.9988751908678197e-06
-4.8790912652818186e-01 1.3071116817624365e-01 1.2269851218343403e+01 8.1124469149322972e-06
-4.8790912652818186e-01 1.4076587342057009e-01 1.2230470434409579e+01 8.2357785802700441e-06
-4.8790912652818186e-01 1.5082057866489645e-01 1.2191913557940454e+01 8.3690066106156438e-06
-4.8790912652818186e-01 1.6087528390922298e-01 1.2154337316388563e+01 8.5122681723658487e-06
-4.8790912652818186e-01 1.7092998915354934e-01 1.2117855846897337e+01 8.6656979961715553e-06
-4.8790912652818186e-01 1.8098469439787587e-01 1.2082549710257640e+01 8.8294245566158644e-06
-4.8790912652818186e-01 1.9103939964220223e-01 1.2048473287449520e+01 9.0035655220766621e-06
-4.8790912652818186e-01 2.0109410488652862e-01 1.2015660745280710e+01 9.1882223840449023e-06
-4.8790912652818186e-01 2.1114881013085512e-01 1.1984130788805405e+01 9.3834741749082054e-06
-4.8790912652818186e-01 2.2120351537518151e-01 1.1953890413206931e+01 9.5893701869561512e-06
-4.8790912652818186e-01 2.3125822061950801e-01 1.1924937845879084e+01 9.8059216141356289e-06
-4.8790912652818186e-01 2.4131292586383440e-01 1.1897264841516595e+01 1.0033092053223663e-05
-4.8790912652818186e-01 2.5136763110816079e-01 1.1870858464930155e+01 1.0270786824541702e-05
-4.8790912652818186e-01 2.6142233635248729e-01 1.1845702470784161e+01 1.0518841104784498e-05
-4.8790912652818186e-01 2.7147704159681368e-01 1.1821778367542423e+01 1.0777006908062046e-05
-4.8790912652818186e-01 2.8153174684114018e-01 1.1799066234727226e+01 1.1044939005567485e-05
-4.8790912652818186e-01 2.9158645208546657e-01 1.1777545347846454e+01 1.1322179939373021e-05
-4.8790912652818186e-01 3.0164115732979291e-01 1.1757194653553091e+01 1.1608144359001190e-05
-4.8790912652818186e-01 3.1169586257411946e-01 1.1737993128271459e+01 1.1902102986025585e-05
-4.8790912652818186e-01 3.2175056781844580e-01 1.1719920046191270e+01 1.2203166583479448e-05
-4.8790912652818186e-01 3.3180527306277235e-01 1.1702955176790367e+01 1.2510270360222092e-05
-4.8790912652818186e-01 3.4185997830709869e-01 1.1687078927565567e+01 1.2822159257966154e-05
-4.8790912652818186e-01 3.5191468355142524e-01 1.1672272444155318e+01 1.3137374526064092e-05
-4.8790912652818186e-01 3.6196938879575158e-01 1.1658517677312670e+01 1.3454241858012894e-05
-4.8790912652818186e-01 3.7202409404007797e-01 1.1645797424064359e+01 1.3770861114780095e-05
-4.8790912652818186e-01 3.8207879928440447e-01 1.1634095348748575e+01 1.4085097269491259e-05
-4.8790912652818186e-01 3.9213350452873086e-01 1.1623395988379373e+01 1.4394571676821983e-05
-4.8790912652818186e-01 4.0218820977305736e-01 1.1613684745911716e+01 1.4696652153070080e-05
-4.8790912652818186e-01 4.1224291501738375e-01 1.1604947874523665e+01 1.4988439819818638e-05
-4.8790912652818186e-01 4.2229762026171014e-01 1.1597172456164390e+01 1.5266750607779554e-05
-4.8790912652818186e-01 4.3235232550603664e-01 1.1590346378723112e+01 1.5528090534141003e-05
-4.8790912652818186e-01 4.4240703075036303e-01 1.1584458318915702e+01 1.5768627536501372e-05
-4.8790912652818186e-01 4.5246173599468953e-01 1.1579497728955577e+01 1.5984108581010392e-05
-4.8790912652818186e-01 4.6251644123901592e-01 1.1575453618037331e+01 1.6164458319342022e-05
-4.8790912652818186e-01 4.7257114648334225e-01 1.1572279805046046e+01 1.6144034676873955e-05
-4.8790912652818186e-01 4.8262585172766881e-01 1.1569793623583916e+01 1.5187363475494256e-05
-4.8790912652818186e-01 4.9268055697199514e-01 1.1568331434811084e+01 1.5296365449988360e-05
-4.8790912652818186e-01 5.0273526221632159e-01 1.1567916165000730e+01 1.5888920915802540e-05
-4.6983841813824917e-01 -5.0273526221632159e-01 1.1618498313170891e+01 1.4589815417101043e-05
-4.6983841813824917e-01 -4.9268055697199509e-01 1.1618954791959988e+01 1.3948603462777730e-05
-4.6983841813824917e-01 -4.8262585172766864e-01 1.1620526392291698e+01 1.3791972176948032e-05
-4.6983841813824917e-01 -4.7257114648334225e-01 1.1623180906412186e+01 1.4778312891235355e-05
-4.6983841813824917e-01 -4.6251644123901581e-01 1.1626596107151315e+01 1.4820969974907981e-05
-4.6983841813824917e-01 -4.5246173599468936e-01 1.1630953549199740e+01 1.4664107567708678e-05
-4.6983841813824917e-01 -4.4240703075036292e-01 1.1636300413874158e+01 1.4475043529088831e-05
-4.6983841813824917e-01 -4.3235232550603647e-01 1.1642649577429694e+01 1.4263061359301167e-05
-4.6983841813824917e-01 -4.2229762026171014e-01 1.1650013820728141e+01 1.4031609384880263e-05
-4.6983841813824917e-01 -4.1224291501738369e-01 1.1658407041296842e+01 1.3783816316097653e-05
-4.6983841813824917e-01 -4.0218820977305725e-01 1.1667844285892699e+01 1.3522586120624756e-05
-4.6983841813824917e-01 -3.9213350452873080e-01 1.1678341792077065e+01 1.3250626188110475e-05
-4.6983841813824917e-01 -3.8207879928440436e-01 1.1689917040031402e+01 1.2970464951362860e-05
-4.6983841813824917e-01 -3.7202409404007797e-01 1.1702588807376561e+01 1.2684459173642742e-05
-4.6983841813824917e-01 -3.6196938879575147e-01 1.1716377222721414e+01 1.2394793986799909e-05
-4.6983841813824917e-01 -3.5191468355142508e-01 1.1731303814919771e+01 1.2103479312217960e-05
-4.6983841813824917e-01 -3.4185997830709863e-01 1.1747391555243933e+01 1.1812345703541810e-05
-4.6983841813824917e-01 -3.3180527306277219e-01 1.1764664889284058e+01 1.1523041706960329e-05
-4.6983841813824917e-01 -3.2175056781844580e-01 1.1783149754529420e+01 1.1237033919801119e-05
-4.6983841813824917e-01 -3.1169586257411935e-01 1.1802873578317687e+01 1.0955610192510809e-05
-4.6983841813824917e-01 -3.0164115732979291e-01 1.1823865249109870e+01 1.0679885897439785e-05
-4.6983841813824917e-01 -2.9158645208546646e-01 1.1846155051753730e+01 1.0410812862361818e-05
-4.6983841813824917e-01 -2.8153174684114002e-01 1.1869774554374573e+01 1.0149190397842897e-05
-4.6983841813824917e-01 -2.7147704159681363e-01 1.1894756430552537e+01 9.8956777934651924e-06
-4.6983841813824917e-01 -2.6142233635248718e-01 1.1921134195206003e+01 9.6508076798726383e-06
-4.6983841813824917e-01 -2.5136763110816074e-01 1.1948941825704324e+01 9.4149997213917297e-06
-4.6983841813824917e-01 -2.4131292586383432e-01 1.1978213230659248e+01 9.1885741940881683e-06
-4.6983841813824917e-01 -2.3125822061950788e-01 1.2008981516932007e+01 8.9717651007958047e-06
-4.6983841813824917e-01 -2.2120351537518143e-01 1.2041277989806209e+01 8.7647325675304233e-06
-4.6983841813824917e-01 -2.1114881013085501e-01 1.2075130801004617e+01 8.5675743485821315e-06
-4.6983841813824917e-01 -2.0109410488652857e-01 1.2110563133093008e+01 8.3803363380135038e-06
-4.6983841813824917e-01 -1.9103939964220218e-01 1.2147590775584497e+01 8.2030220419059533e-06
-4.6983841813824917e-01 -1.8098469439787573e-01 1.2186218906667225e+01 8.0356010101189817e-06
-4.6983841813824917e-01 -1.7092998915354929e-01 1.2226437844559396e+01 7.8780162585527874e-06
-4.6983841813824917e-01 -1.6087528390922284e-01 1.2268217475369605e+01 7.7301907359529401e-06
-4.6983841813824917e-01 -1.5082057866489645e-01 1.2311500004868448e+01 7.5920329040606664e-06
-4.6983841813824917e-01 -1.4076587342057001e-01 1.2356190631355174e+01 7.4634415081991584e-06
-4.6983841813824917e-01 -1.3071116817624356e-01 1.2402145719386414e+01 7.3443096192927528e-06
-4.6983841813824917e-01 -1.2065646293191713e-01 1.2449158112909254e+01 7.2345280280561595e-06
-4.6983841813824917e-01 -1.1060175768759069e-01 1.2496939434899609e+01 7.1339880696287750e-06
-4.6983841813824917e-01 -1.0054705244326431e-01 1.2545099692900404e+01 7.0425839528609856e-06
-4.6983841813824917e-01 -9.0492347198937867e-02 1.2593125400859106e+01 6.9602146626957756e-06
-4.6983841813824917e-01 -8.0437641954611422e-02 1.2640358901868929e+01 6.8867854986745749e-06
-4.6983841813824917e-01 -7.0382936710284977e-02 1.2685983700583522e+01 6.8222093057788314e-06
-4.6983841813824917e-01 -6.0328231465958525e-02 1.2729023116098144e+01 6.7664074479818312e-06
-4.6983841813824917e-01 -5.0273526221632080e-02 1.2768361450413373e+01 6.7193105685230026e-06
-4.6983841813824917e-01 -4.0218820977305711e-02 1.2802796117339309e+01 6.6808591748662362e-06
-4.6983841813824917e-01 -3.0164115732979262e-02 1.2831123290175098e+01 6.6510040808235184e-06
-4.6983841813824917e-01 -2.0109410488652817e-02 1.2852248017163234e+01 6.6297067325909432e-06
-4.6983841813824917e-01 -1.0054705244326374e-02 1.2865297305226006e+01 6.6169394403017344e-06
-4.6983841813824917e-01 7.1065644079062674e-17 1.2869711208126821e+01 6.6126855318069771e-06
-4.6983841813824917e-01 1.0054705244326445e-02 1.2865297305226006e+01 6.6169394402847581e-06
-4.6983841813824917e-01 2.0109410488652890e-02 1.2852248017163246e+01 6.6297067325798276e-06
-4.6983841813824917e-01 3.0164115732979335e-02 1.2831123290175094e+01 6.6510040808317160e-06
-4.6983841813824917e-01 4.0218820977305780e-02 1.2802796117339307e+01 6.6808591748697438e-06
-4.6983841813824917e-01 5.0273526221632225e-02 1.2768361450413369e+01 6.7193105685188843e-06
-4.6983841813824917e-01 6.0328231465958670e-02 1.2729023116098150e+01 6.7664074479870879e-06
-4.6983841813824917e-01 7.0382936710285046e-02 1.2685983700583526e+01 6.8222093057752510e-06
-4.6983841813824917e-01 8.0437641954611491e-02 1.2640358901868929e+01 6.8867854986758480e-06
-4.6983841813824917e-01 9.0492347198937936e-02 1.2593125400859115e+01 6.9602146627009019e-06
-4.6983841813824917e-01 1.0054705244326438e-01 1.2545099692900401e+01 7.0425839528566226e-06
-4.6983841813824917e-01 1.1060175768759083e-01 1.2496939434899611e+01 7.1339880696317888e-06
-4.6983841813824917e-01 1.2065646293191720e-01 1.2449158112909252e+01 7.2345280280548043e-06
-4.6983841813824917e-01 1.3071116817624365e-01 1.2402145719386407e+01 7.3443096192933135e-06
-4.6983841813824917e-01 1.4076587342057009e-01 1.2356190631355187e+01 7.4634415081995887e-06
-4.6983841813824917e-01 1.5082057866489645e-01 1.2311500004868444e+01 7.5920329040551726e-06
-4.6983841813824917e-01 1.6087528390922298e-01 1.2268217475369601e+01 7.7301907359562977e-06
-4.6983841813824917e-01 1.7092998915354934e-01 1.2226437844559399e+01 7.8780162585526400e-06
-4.6983841813824917e-01 1.8098469439787587e-01 1.2186218906667222e+01 8.0356010101225003e-06
-4.6983841813824917e-01 1.9103939964220223e-01 1.2147590775584508e+01 8.2030220419114116e-06
-4.6983841813824917e-01 2.0109410488652862e-01 1.2110563133093015e+01 8.3803363380133682e-06
-4.6983841813824917e-01 2.1114881013085512e-01 1.2075130801004617e+01 8.5675743485860211e-06
-4.6983841813824917e-01 2.2120351537518151e-01 1.2041277989806218e+01 8.7647325675213532e-06
-4.6983841813824917e-01 2.3125822061950801e-01 1.2008981516932000e+01 8.9717651007958623e-06
-4.6983841813824917e-01 2.4131292586383440e-01 1.1978213230659255e+01 9.1885741940886189e-06
-4.6983841813824917e-01 2.5136763110816079e-01 1.1948941825704319e+01 9.4149997213894240e-06
-4.6983841813824917e-01 2.6142233635248729e-01 1.1921134195206005e+01 9.6508076798694230e-06
-4.6983841813824917e-01 2.7147704159681368e-01 1.1894756430552544e+01 9.8956777934654194e-06
-4.6983841813824917e-01 2.8153174684114018e-01 1.1869774554374590e+01 1.0149190397840173e-05
-4.6983841813824917e-01 2.9158645208546657e-01 1.1846155051753723e+01 1.0410812862360356e-05
-4.6983841813824917e-01 3.0164115732979291e-01 1.1823865249109868e+01 1.0679885897440804e-05
-4.6983841813824917e-01 3.1169586257411946e-01 1.1802873578317687e+01 1.0955610192512113e-05
-4.6983841813824917e-01 3.2175056781844580e-01 1.1783149754529415e+01 1.1237033919801485e-05
-4.6983841813824917e-01 3.3180527306277235e-01 1.1764664889284060e+01 1.1523041706957188e-05
-4.6983841813824917e-01 3.4185997830709869e-01 1.1747391555243931e+01 1.1812345703541126e-05
-4.6983841813824917e-01 3.5191468355142524e-01 1.1731303814919773e+01 1.2103479312215900e-05
-4.6983841813824917e-01 3.6196938879575158e-01 1.1716377222721404e+01 1.2394793986801535e-05
-4.6983841813824917e-01 3.7202409404007797e-01 1.1702588807376562e+01 1.2684459173643587e-05
-4.6983841813824917e-01 3.8207879928440447e-01 1.1689917040031400e+01 1.2970464951357818e-05
-4.6983841813824917e-01 3.9213350452873086e-01 1.1678341792077049e+01 1.3250626188111771e-05
-4.6983841813824917e-01 4.0218820977305736e-01 1.1667844285892704e+01 1.3522586120623931e-05
-4.6983841813824917e-01 4.1224291501738375e-01 1.1658407041296853e+01 1.3783816316096464e-05
-4.6983841813824917e-01 4.2229762026171014e-01 1.1650013820728139e+01 1.4031609384879497e-05
-4.6983841813824917e-01 4.3235232550603664e-01 1.1642649577429706e+01 1.4263061359301655e-05
-4.6983841813824917e-01 4.4240703075036303e-01 1.1636300413874160e+01 1.4475043529087488e-05
-4.6983841813824917e-01 4.5246173599468953e-01 1.1630953549199761e+01 1.4664107567708297e-05
-4.6983841813824917e-01 4.6251644123901592e-01 1.1626596107151309e+01 1.4820969974909296e-05
-4.6983841813824917e-01 4.7257114648334225e-01 1.1623180906412180e+01 1.4778312891233766e-05
-4.6983841813824917e-01 4.8262585172766881e-01 1.1620526392291699e+01 1.3791972176948087e-05
-4.6983841813824917e-01 4.9268055697199514e-01 1.1618954791959984e+01 1.3948603462777222e-05
-4.6983841813824917e-01 5.0273526221632159e-01 1.1618498313170891e+01 1.4589815417100185e-05
-4.5176770974831648e-01 -5.0273526221632159e-01 1.1665913692566273e+01 1.3345049850999758e-05
-4.5176770974831648e-01 -4.9268055697199509e-01 1.1666409826834728e+01 1.2638906856334014e-05
-4.5176770974831648e-01 -4.8262585172766864e-01 1.1668085462853051e+01 1.2407361180922655e-05
-4.5176770974831648e-01 -4.7257114648334225e-01 1.1670900527885189e+01 1.3414527861838670e-05
-4.5176770974831648e-01 -4.6251644123901581e-01 1.1674549163844198e+01 1.3480807971819741e-05
-4.5176770974831648e-01 -4.5246173599468936e-01 1.1679210352674056e+01 1.3350904497189867e-05
-4.5176770974831648e-01 -4.4240703075036292e-01 1.1684932080703737e+01 1.3192119053696709e-05
-4.5176770974831648e-01 -4.3235232550603647e-01 1.1691729255367164e+01 1.3012723442922535e-05
-4.5176770974831648e-01 -4.2229762026171014e-01 1.1699617071857922e+01 1.2815216612580752e-05
